name,category,mana_color_style,mana_color_code,mana_cost,energy_cost,art_path,frame_path,mana_icon_path,image_prompt,output_path,card_set,frame_type,video_prompt,video_path
Verdant Beast,CREATURE,Verdant Magic,VERDANT,3,1,art/VERDANT/CREATURE/verdant-beast.png,frames/common_creature_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Verdant Beast, creature type, verdant mana theme",output/verdant-beast.png,Open Portal Enhanced,common_creature_frame,"Animated version of Verdant Beast, subtle magical effects, 3-second loop",videos/creature/verdant-beast.mp4
Wild Maw,CREATURE,Verdant Magic,VERDANT,5,1,art/VERDANT/CREATURE/wild-maw.png,frames/common_creature_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Maw, creature type, verdant mana theme",output/wild-maw.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wild Maw, subtle magical effects, 3-second loop",videos/creature/wild-maw.mp4
Wild Shepherd,CREATURE,Verdant Magic,VERDANT,3,1,art/VERDANT/CREATURE/wild-shepherd.png,frames/common_creature_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Wild Shepherd, creature type, verdant mana theme",output/wild-shepherd.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wild Shepherd, subtle magical effects, 3-second loop",videos/creature/wild-shepherd.mp4
Moss Maw,CREATURE,Verdant Magic,VERDANT,7,3,art/VERDANT/CREATURE/moss-maw.png,frames/rare_creature_frame.png,icons/mana_verdant.png,"Epic fantasy card art for Moss Maw, creature type, verdant mana theme",output/moss-maw.png,Open Portal Enhanced,common_creature_frame,"Animated version of Moss Maw, subtle magical effects, 3-second loop",videos/creature/moss-maw.mp4
Shade Monarch,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/shade-monarch.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Monarch, creature type, obsidian mana theme",output/shade-monarch.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shade Monarch, subtle magical effects, 3-second loop",videos/creature/shade-monarch.mp4
Void Monarch,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/void-monarch.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Void Monarch, creature type, obsidian mana theme",output/void-monarch.png,Open Portal Enhanced,common_creature_frame,"Animated version of Void Monarch, subtle magical effects, 3-second loop",videos/creature/void-monarch.mp4
Night Horror,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/night-horror.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Horror, creature type, obsidian mana theme",output/night-horror.png,Open Portal Enhanced,common_creature_frame,"Animated version of Night Horror, subtle magical effects, 3-second loop",videos/creature/night-horror.mp4
Shadow Revenant,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/shadow-revenant.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Revenant, creature type, obsidian mana theme",output/shadow-revenant.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shadow Revenant, subtle magical effects, 3-second loop",videos/creature/shadow-revenant.mp4
Shadow Monarch,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/shadow-monarch.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Monarch, creature type, obsidian mana theme",output/shadow-monarch.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Shadow Monarch, subtle magical effects, 3-second loop",videos/creature/shadow-monarch.mp4
Shade Harbinger,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/shade-harbinger.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Harbinger, creature type, obsidian mana theme",output/shade-harbinger.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shade Harbinger, subtle magical effects, 3-second loop",videos/creature/shade-harbinger.mp4
Dusk Warden,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/dusk-warden.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Dusk Warden, creature type, obsidian mana theme",output/dusk-warden.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Dusk Warden, subtle magical effects, 3-second loop",videos/creature/dusk-warden.mp4
Grave Harbinger,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/grave-harbinger.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Grave Harbinger, creature type, obsidian mana theme",output/grave-harbinger.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Grave Harbinger, subtle magical effects, 3-second loop",videos/creature/grave-harbinger.mp4
Night Revenant,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/night-revenant.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Revenant, creature type, obsidian mana theme",output/night-revenant.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Night Revenant, subtle magical effects, 3-second loop",videos/creature/night-revenant.mp4
Wraith Revenant,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/wraith-revenant.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Wraith Revenant, creature type, obsidian mana theme",output/wraith-revenant.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Wraith Revenant, subtle magical effects, 3-second loop",videos/creature/wraith-revenant.mp4
Shade Warden,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/shade-warden.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Warden, creature type, obsidian mana theme",output/shade-warden.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shade Warden, subtle magical effects, 3-second loop",videos/creature/shade-warden.mp4
Dusk Lurker,CREATURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/CREATURE/dusk-lurker.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Dusk Lurker, creature type, obsidian mana theme",output/dusk-lurker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Dusk Lurker, subtle magical effects, 3-second loop",videos/creature/dusk-lurker.mp4
Ruin Leech,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/ruin-leech.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Ruin Leech, creature type, obsidian mana theme",output/ruin-leech.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ruin Leech, subtle magical effects, 3-second loop",videos/creature/ruin-leech.mp4
Void Revenant,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/void-revenant.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Void Revenant, creature type, obsidian mana theme",output/void-revenant.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Void Revenant, subtle magical effects, 3-second loop",videos/creature/void-revenant.mp4
Wraith Warden,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/wraith-warden.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Wraith Warden, creature type, obsidian mana theme",output/wraith-warden.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Warden, subtle magical effects, 3-second loop",videos/creature/wraith-warden.mp4
Shadow Judge,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/shadow-judge.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Judge, creature type, obsidian mana theme",output/shadow-judge.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shadow Judge, subtle magical effects, 3-second loop",videos/creature/shadow-judge.mp4
Coffin Lurker,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/coffin-lurker.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Coffin Lurker, creature type, obsidian mana theme",output/coffin-lurker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Coffin Lurker, subtle magical effects, 3-second loop",videos/creature/coffin-lurker.mp4
Night Lurker,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/night-lurker.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Lurker, creature type, obsidian mana theme",output/night-lurker.png,Open Portal Enhanced,common_creature_frame,"Animated version of Night Lurker, subtle magical effects, 3-second loop",videos/creature/night-lurker.mp4
Gloom Harbinger,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/gloom-harbinger.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Gloom Harbinger, creature type, obsidian mana theme",output/gloom-harbinger.png,Open Portal Enhanced,common_creature_frame,"Animated version of Gloom Harbinger, subtle magical effects, 3-second loop",videos/creature/gloom-harbinger.mp4
Void Gargoyle,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/void-gargoyle.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Void Gargoyle, creature type, obsidian mana theme",output/void-gargoyle.png,Open Portal Enhanced,common_creature_frame,"Animated version of Void Gargoyle, subtle magical effects, 3-second loop",videos/creature/void-gargoyle.mp4
Gloom Revenant,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/gloom-revenant.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Gloom Revenant, creature type, obsidian mana theme",output/gloom-revenant.png,Open Portal Enhanced,common_creature_frame,"Animated version of Gloom Revenant, subtle magical effects, 3-second loop",videos/creature/gloom-revenant.mp4
Void Specter,CREATURE,Obsidian Magic,OBSIDIAN,5,1,art/OBSIDIAN/CREATURE/void-specter.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Void Specter, creature type, obsidian mana theme",output/void-specter.png,Open Portal Enhanced,common_creature_frame,"Animated version of Void Specter, subtle magical effects, 3-second loop",videos/creature/void-specter.mp4
Gloom Specter,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/gloom-specter.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Gloom Specter, creature type, obsidian mana theme",output/gloom-specter.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Gloom Specter, subtle magical effects, 3-second loop",videos/creature/gloom-specter.mp4
Shade Horror,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/shade-horror.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Horror, creature type, obsidian mana theme",output/shade-horror.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Shade Horror, subtle magical effects, 3-second loop",videos/creature/shade-horror.mp4
Coffin Gargoyle,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/coffin-gargoyle.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Coffin Gargoyle, creature type, obsidian mana theme",output/coffin-gargoyle.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Coffin Gargoyle, subtle magical effects, 3-second loop",videos/creature/coffin-gargoyle.mp4
Shade Judge,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/shade-judge.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shade Judge, creature type, obsidian mana theme",output/shade-judge.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shade Judge, subtle magical effects, 3-second loop",videos/creature/shade-judge.mp4
Ruin Gargoyle,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/ruin-gargoyle.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Ruin Gargoyle, creature type, obsidian mana theme",output/ruin-gargoyle.png,Open Portal Enhanced,common_creature_frame,"Animated version of Ruin Gargoyle, subtle magical effects, 3-second loop",videos/creature/ruin-gargoyle.mp4
Gloom Warden,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/gloom-warden.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Gloom Warden, creature type, obsidian mana theme",output/gloom-warden.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Gloom Warden, subtle magical effects, 3-second loop",videos/creature/gloom-warden.mp4
Grave Revenant,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/grave-revenant.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Grave Revenant, creature type, obsidian mana theme",output/grave-revenant.png,Open Portal Enhanced,common_creature_frame,"Animated version of Grave Revenant, subtle magical effects, 3-second loop",videos/creature/grave-revenant.mp4
Shadow Gargoyle,CREATURE,Obsidian Magic,OBSIDIAN,3,1,art/OBSIDIAN/CREATURE/shadow-gargoyle.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Gargoyle, creature type, obsidian mana theme",output/shadow-gargoyle.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shadow Gargoyle, subtle magical effects, 3-second loop",videos/creature/shadow-gargoyle.mp4
Shadow Leech,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/shadow-leech.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Shadow Leech, creature type, obsidian mana theme",output/shadow-leech.png,Open Portal Enhanced,common_creature_frame,"Animated version of Shadow Leech, subtle magical effects, 3-second loop",videos/creature/shadow-leech.mp4
Wraith Judge,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/wraith-judge.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Wraith Judge, creature type, obsidian mana theme",output/wraith-judge.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Judge, subtle magical effects, 3-second loop",videos/creature/wraith-judge.mp4
Wraith Monarch,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/wraith-monarch.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Wraith Monarch, creature type, obsidian mana theme",output/wraith-monarch.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Monarch, subtle magical effects, 3-second loop",videos/creature/wraith-monarch.mp4
Dusk Harbinger,CREATURE,Obsidian Magic,OBSIDIAN,4,1,art/OBSIDIAN/CREATURE/dusk-harbinger.png,frames/common_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Dusk Harbinger, creature type, obsidian mana theme",output/dusk-harbinger.png,Open Portal Enhanced,rare_creature_frame,"Animated version of Dusk Harbinger, subtle magical effects, 3-second loop",videos/creature/dusk-harbinger.mp4
Night Specter,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/night-specter.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Night Specter, creature type, obsidian mana theme",output/night-specter.png,Open Portal Enhanced,common_creature_frame,"Animated version of Night Specter, subtle magical effects, 3-second loop",videos/creature/night-specter.mp4
Gloom Horror,CREATURE,Obsidian Magic,OBSIDIAN,6,2,art/OBSIDIAN/CREATURE/gloom-horror.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Gloom Horror, creature type, obsidian mana theme",output/gloom-horror.png,Open Portal Enhanced,common_creature_frame,"Animated version of Gloom Horror, subtle magical effects, 3-second loop",videos/creature/gloom-horror.mp4
Wraith Specter,CREATURE,Obsidian Magic,OBSIDIAN,7,3,art/OBSIDIAN/CREATURE/wraith-specter.png,frames/rare_creature_frame.png,icons/mana_obsidian.png,"Epic fantasy card art for Wraith Specter, creature type, obsidian mana theme",output/wraith-specter.png,Open Portal Enhanced,common_creature_frame,"Animated version of Wraith Specter, subtle magical effects, 3-second loop",videos/creature/wraith-specter.mp4
