slug,name,category,rarity,legendary,mana_color_code,mana_cost,energy_cost,attack,defense,health,base_energy_per_turn,equipment_slots,keywords,limits_json,targeting_json,effects_json,abilities_json,rules_text,flavor_text,frame_type,video_prompt,action_speed
phase-slip-fold,Phase Slip Fold,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"teleport, reflect_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}, {""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}, {""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Teleport: 2 Deal 2 Reflect damage to enemy.,,common_action_fast_frame,,FAST
spiral-dash-spin,Spiral Dash Spin,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, teleport",,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2 Teleport: 2,,common_action_fast_frame,,FAST
echo-jump-stitch,Echo Jump Stitch,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"teleport, reflect_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}, {""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}, {""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Teleport: 2 Deal 2 Reflect damage to enemy.,,common_action_fast_frame,,FAST
chrono-burst-split,Chrono Burst Split,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, gain_energy",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Gain Energy: 2,,common_action_fast_frame,,FAST
mirror-cut-fold,Mirror Cut Fold,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, reflect_damage",,"{""allowed_targets"": [""any"", ""enemy""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Gain Energy: 2 Deal 2 Reflect damage to enemy.,,common_action_fast_frame,,FAST
phase-slip-split,Phase Slip Split,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, gain_energy",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Gain Energy: 2,,common_action_fast_frame,,FAST
paradox-loop-slide,Paradox Loop Slide,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, teleport",,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2 Teleport: 2,,common_action_fast_frame,,FAST
time-fracture-split,Time Fracture Split,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, teleport",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Teleport: 2,,common_action_fast_frame,,FAST
ring-shear-slide,Ring Shear Slide,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"teleport, gain_energy",,"{""allowed_targets"": [""any""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Teleport: 2 Gain Energy: 2,,common_action_fast_frame,,FAST
clockstrike-split,Clockstrike Split,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, teleport",,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2 Teleport: 2,,common_action_fast_frame,,FAST
time-fracture-weave,Time Fracture Weave,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"teleport, gain_energy",,"{""allowed_targets"": [""any""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Teleport: 2 Gain Energy: 2,,common_action_fast_frame,,FAST
ring-shear-break,Ring Shear Break,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, gain_energy",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Gain Energy: 2,,common_action_fast_frame,,FAST
spiral-dash-lash,Spiral Dash Lash,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, teleport",,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2 Teleport: 2,,common_action_fast_frame,,FAST
ouro-step-slide,Ouro Step Slide,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"gain_energy, teleport",,"{""allowed_targets"": [""any""]}","[{""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Gain Energy: 2 Teleport: 2,,common_action_fast_frame,,FAST
time-fracture-lash,Time Fracture Lash,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, gain_energy",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Gain Energy: 2,,common_action_fast_frame,,FAST
paradox-loop-crack,Paradox Loop Crack,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"teleport, gain_energy",,"{""allowed_targets"": [""any""]}","[{""type"": ""teleport"", ""target"": ""any"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""teleport"", ""parameters"": {""amount"": 2}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Teleport: 2 Gain Energy: 2,,common_action_fast_frame,,FAST
mirror-cut-crack,Mirror Cut Crack,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, teleport",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""teleport"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""teleport"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Teleport: 2,,common_action_fast_frame,,FAST
ring-shear-weave,Ring Shear Weave,ACTION_FAST,COMMON,FALSE,AETHER,0,3,0,0,0,0,0,"reflect_damage, gain_energy",,"{""allowed_targets"": [""enemy"", ""any""]}","[{""type"": ""reflect_damage"", ""target"": ""enemy"", ""value"": 2}, {""type"": ""gain_energy"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""reflect_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}, {""name"": ""gain_energy"", ""parameters"": {""amount"": 2}}]",Deal 2 Reflect damage to enemy. Gain Energy: 2,,common_action_fast_frame,,FAST
tide-surge-shatter,Tide Surge Shatter,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,freeze,,"{""allowed_targets"": [""any""]}","[{""type"": ""freeze"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Freeze target for 4 turns.,,common_action_fast_frame,,FAST
echo-wave-dive,Echo Wave Dive,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
star-lance-pierce,Star Lance Pierce,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,water_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Water damage to enemy.,,common_action_fast_frame,,FAST
mist-step-skim,Mist Step Skim,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,water_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Water damage to enemy.,,common_action_fast_frame,,FAST
aether-spin-spiral,Aether Spin Spiral,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
aether-spin-dive,Aether Spin Dive,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
frost-pulse-flow,Frost Pulse Flow,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,water_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Water damage to enemy.,,common_action_fast_frame,,FAST
sky-vault-crush,Sky Vault Crush,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
frost-pulse-skim,Frost Pulse Skim,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
sky-vault-pierce,Sky Vault Pierce,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,water_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""water_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""water_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Water damage to enemy.,,common_action_fast_frame,,FAST
echo-wave-sweep,Echo Wave Sweep,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,freeze,,"{""allowed_targets"": [""any""]}","[{""type"": ""freeze"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""freeze"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Freeze target for 2 turns.,,common_action_fast_frame,,FAST
mist-step-ripple,Mist Step Ripple,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
polar-break-shatter,Polar Break Shatter,ACTION_FAST,COMMON,FALSE,AZURE,0,2,0,0,0,0,0,mana_burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""mana_burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""mana_burn"", ""parameters"": {""amount"": 2}}]",Mana Burn: 2,,common_action_fast_frame,,FAST
basalt-break-howl,Basalt Break Howl,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
ash-gale-crash,Ash Gale Crash,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
emberfall-hammer,Emberfall Hammer,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,fire_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Fire damage to enemy.,,common_action_fast_frame,,FAST
emberfall-howl,Emberfall Howl,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,fire_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Fire damage to enemy.,,common_action_fast_frame,,FAST
pyrebrand-surge,Pyrebrand Surge,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
ash-gale-howl,Ash Gale Howl,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
cinder-cut-howl,Cinder Cut Howl,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
cinder-cut-burst,Cinder Cut Burst,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Apply burn (2 damage for 2 turns).,,common_action_fast_frame,,FAST
inferno-step-cleave,Inferno Step Cleave,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Apply burn (2 damage for 2 turns).,,common_action_fast_frame,,FAST
forge-burst-lash,Forge Burst Lash,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,fire_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Fire damage to enemy.,,common_action_fast_frame,,FAST
pyrebrand-lash,Pyrebrand Lash,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,deal_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""deal_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""deal_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Deal damage to enemy.,,common_action_fast_frame,,FAST
pyrebrand-burst,Pyrebrand Burst,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,burn,,"{""allowed_targets"": [""any""]}","[{""type"": ""burn"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""burn"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Apply burn (2 damage for 3 turns).,,common_action_fast_frame,,FAST
coal-vortex-surge,Coal Vortex Surge,ACTION_FAST,COMMON,FALSE,CRIMSON,0,2,0,0,0,0,0,fire_damage,,"{""allowed_targets"": [""enemy""]}","[{""type"": ""fire_damage"", ""target"": ""enemy"", ""value"": 2}]","[{""name"": ""fire_damage"", ""parameters"": {""amount"": 2, ""target_type"": ""enemy""}}]",Deal 2 Fire damage to enemy.,,common_action_fast_frame,,FAST
thorn-vortex-crush,Thorn Vortex Crush,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,heal,,"{""allowed_targets"": [""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Heal 2 health to ally.,,common_action_fast_frame,,FAST
grove-leap-bloom,Grove Leap Bloom,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,regeneration,,"{""allowed_targets"": [""any""]}","[{""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 2}}]",Regeneration: 2,,common_action_fast_frame,,FAST
verdant-rush-entangle,Verdant Rush Entangle,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,heal,,"{""allowed_targets"": [""ally""]}","[{""type"": ""heal"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""heal"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Heal 2 health to ally.,,common_action_fast_frame,,FAST
seedstorm-grasp,Seedstorm Grasp,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,regeneration,,"{""allowed_targets"": [""any""]}","[{""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 3}}]",Regeneration: 2,,common_action_fast_frame,,FAST
seedstorm-howl,Seedstorm Howl,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,buff_attack,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 attack.,,common_action_fast_frame,,FAST
grove-leap-stampede,Grove Leap Stampede,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,buff_attack,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 attack.,,common_action_fast_frame,,FAST
bloom-lash-howl,Bloom Lash Howl,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,regeneration,,"{""allowed_targets"": [""any""]}","[{""type"": ""regeneration"", ""target"": ""any"", ""value"": 2}]","[{""name"": ""regeneration"", ""parameters"": {""amount"": 2, ""duration"": 4}}]",Regeneration: 2,,common_action_fast_frame,,FAST
bark-bash-grasp,Bark Bash Grasp,ACTION_FAST,COMMON,FALSE,VERDANT,0,2,0,0,0,0,0,buff_attack,,"{""allowed_targets"": [""ally""]}","[{""type"": ""buff_attack"", ""target"": ""ally"", ""value"": 2}]","[{""name"": ""buff_attack"", ""parameters"": {""amount"": 2, ""target_type"": ""ally""}}]",Target ally gets +2 attack.,,common_action_fast_frame,,FAST
